Frequency(Hz),S21_Magnitude,S21_Phase(rad)
1796776676.1736612,2.8052674331965724e-07,2.5926493893832037
1798587532.2558742,2.800198741475661e-07,2.592686768660061
1800398388.3380868,2.795130049754751e-07,2.592724147936918
1802209244.4202998,2.79006135803384e-07,2.592761527213775
1804020100.5025125,2.784992666312929e-07,2.5927989064906325
1805830956.5847254,2.779923974592018e-07,2.5928362857674894
1807641812.6669383,2.7748552828711067e-07,2.5928736650443467
1809452668.7491512,2.7697865911501955e-07,2.5929110443212036
1811263524.8313642,2.764717899429285e-07,2.592948423598061
1813074380.913577,2.7596492077083735e-07,2.592985802874918
1814885236.99579,2.7545805159874623e-07,2.593023182151775
1816696093.0780027,2.7495118242665516e-07,2.5930605614286324
1818506949.1602156,2.7444431325456404e-07,2.5930979407054893
1820317805.2424283,2.7393744408247297e-07,2.5931353199823466
1822128661.3246412,2.7343057491038185e-07,2.5931726992592035
1823939517.4068542,2.7292370573829073e-07,2.593210078536061
1825750373.489067,2.724168365661996e-07,2.593247457812918
1827561229.57128,2.719099673941085e-07,2.593284837089775
1829372085.653493,2.7140309822201736e-07,2.5933222163666323
1831182941.7357056,2.7089622904992635e-07,2.593359595643489
1832993797.8179185,2.703893598778352e-07,2.5933969749203465
1834804653.9001312,2.698824907057442e-07,2.593434354197204
1836615509.9823442,2.693756215336531e-07,2.5934717334740607
1838426366.064557,2.6886875236156197e-07,2.593509112750918
1840237222.14677,2.6836188318947084e-07,2.593546492027775
1842048078.228983,2.678550140173797e-07,2.593583871304632
1843858934.3111959,2.673481448452886e-07,2.5936212505814895
1845669790.3934085,2.6684127567319753e-07,2.5936586298583464
1847480646.4756215,2.663344065011064e-07,2.5936960091352037
1849291502.5578341,2.6582753732901534e-07,2.5937333884120606
1851102358.640047,2.653206681569242e-07,2.593770767688918
1852913214.72226,2.648137989848331e-07,2.5938081469657748
1854724070.804473,2.6430692981274203e-07,2.593845526242632
1856534926.8866858,2.638000606406509e-07,2.5938829055194894
1858345782.9688988,2.632931914685598e-07,2.5939202847963463
1860156639.0511115,2.627863222964687e-07,2.5939576640732036
1861967495.1333244,2.622794531243776e-07,2.5939950433500605
1863778351.215537,2.617725839522866e-07,2.594032422626918
1865589207.29775,2.6126571478019546e-07,2.594069801903775
1867400063.379963,2.6075884560810433e-07,2.594107181180632
1869210919.4621758,2.602519764360132e-07,2.5941445604574893
1871021775.5443888,2.597451072639221e-07,2.594181939734346
