Frequency(Hz),S21_Magnitude,S21_Phase(rad)
2392548327,5.89E-08,3.077113972
2394359183,5.86E-08,3.077170487
2396170039,5.84E-08,3.077227003
2397980895,5.81E-08,3.077283518
2399791752,5.79E-08,3.077340033
2401602608,5.76E-08,3.077396548
2403413464,5.73E-08,3.077453063
2405224320,5.71E-08,3.077509578
2407035176,5.68E-08,3.077566093
2408846032,5.65E-08,3.077622608
2410656888,5.63E-08,3.077679123
2412467744,5.60E-08,3.077735639
2414278600,5.58E-08,3.077792154
2416089456,5.55E-08,3.077848669
2417900312,5.52E-08,3.077905184
2419711168,5.50E-08,3.077961699
2421522025,5.47E-08,3.078018214
2423332881,5.44E-08,3.078074729
2425143737,5.42E-08,3.078131244
2426954593,5.39E-08,3.078187759
2428765449,5.37E-08,3.078244275
2430576305,5.34E-08,3.07830079
2432387161,5.31E-08,3.078357305
2434198017,5.29E-08,3.07841382
2436008873,5.26E-08,3.078470335
2437819729,5.23E-08,3.07852685
2439630585,5.21E-08,3.078583365
2441441441,5.18E-08,3.07863988
2443252298,5.16E-08,3.078696395
2445063154,5.13E-08,3.078752911
2446874010,5.10E-08,3.078809426
2448684866,5.08E-08,3.078865941
2450495722,5.05E-08,3.078922456
2452306578,5.02E-08,3.078978971
2454117434,5.00E-08,3.079035486
2455928290,4.97E-08,3.079092001
2457739146,4.95E-08,3.079148516
2459550002,4.92E-08,3.079205031
2461360858,4.89E-08,3.079261547
2463171714,4.87E-08,3.079318062
2464982571,4.84E-08,3.079374577
2466793427,4.81E-08,3.079431092
2468604283,4.79E-08,3.079487607
2470415139,4.76E-08,3.079544122
2472225995,4.74E-08,3.079600637
2474036851,4.71E-08,3.079657152
2475847707,4.68E-08,3.079713667
2477658563,4.66E-08,3.079770183
2479469419,4.63E-08,3.079826698
2481280275,4.60E-08,3.079883213
2483091131,4.58E-08,3.079939728
2484901987,4.55E-08,3.079996243
2486712843,4.53E-08,3.080052758
2488523700,4.50E-08,3.080109273
2490334556,4.47E-08,3.080165788
2492145412,4.45E-08,3.080222303
2493956268,4.42E-08,3.080278819
2495767124,4.39E-08,3.080335334
2497577980,4.37E-08,3.080391849
2499388836,4.34E-08,3.080448364
2501199692,4.32E-08,3.080504879
2503010548,4.29E-08,3.080561394
2504821404,4.26E-08,3.080617909
2506632260,4.24E-08,3.080674424
2508443116,4.21E-08,3.08073094
2510253973,4.18E-08,3.080787455
2512064829,4.16E-08,3.08084397
2513875685,4.13E-08,3.080900485
2515686541,4.11E-08,3.080957
2517497397,4.08E-08,3.081013515
2519308253,4.05E-08,3.08107003
2521119109,4.03E-08,3.081126545
2522929965,4.00E-08,3.08118306
2524740821,3.97E-08,3.081239576
2526551677,3.95E-08,3.081296091
2528362533,3.92E-08,3.081352606
2530173389,3.90E-08,3.081409121
2531984246,3.87E-08,3.081465636
2533795102,3.84E-08,3.081522151
2535605958,3.82E-08,3.081578666
2537416814,3.79E-08,3.081635181
2539227670,3.77E-08,3.081691696
2541038526,3.74E-08,3.081748212
2542849382,3.71E-08,3.081804727
2544660238,3.69E-08,3.081861242
2546471094,3.66E-08,3.081917757
2548281950,3.63E-08,3.081974272
2550092806,3.61E-08,3.082030787
2551903662,3.58E-08,3.082087302
2553714519,3.56E-08,3.082143817
2555525375,3.53E-08,3.082200332
2557336231,3.50E-08,3.082256848
2559147087,3.48E-08,3.082313363
2560957943,3.45E-08,3.082369878
2562768799,3.42E-08,3.082426393
2564579655,3.40E-08,3.082482908
2566390511,3.37E-08,3.082539423
2568201367,3.35E-08,3.082595938
2570012223,3.32E-08,3.082652453
2571823079,3.29E-08,3.082708968
2573633935,3.27E-08,3.082765484
2575444792,3.24E-08,3.082821999
2577255648,3.21E-08,3.082878514
2579066504,3.19E-08,3.082935029
2580877360,3.16E-08,3.082991544
2582688216,3.14E-08,3.083048059
2584499072,3.11E-08,3.083104574
2586309928,3.08E-08,3.083161089
2588120784,3.06E-08,3.083217604
2589931640,3.03E-08,3.08327412
2591742496,3.00E-08,3.083330635
2593553352,2.98E-08,3.08338715
2595364208,2.95E-08,3.083443665
2597175065,2.93E-08,3.08350018
2598985921,2.90E-08,3.083556695
2600796777,2.87E-08,3.08361321
2602607633,2.85E-08,3.083669725
2604418489,2.82E-08,3.08372624
2606229345,2.79E-08,3.083782756
2608040201,2.77E-08,3.083839271
2609851057,2.74E-08,3.083895786
2611661913,2.72E-08,3.083952301
2613472769,2.69E-08,3.084008816
2615283625,2.66E-08,3.084065331
2617094481,2.64E-08,3.084121846
2618905337,2.61E-08,3.084178361
2620716194,2.58E-08,3.084234876
2622527050,2.56E-08,3.084291392
2624337906,2.53E-08,3.084347907
2626148762,2.51E-08,3.084404422
2627959618,2.48E-08,3.084460937
2629770474,2.45E-08,3.084517452
2631581330,2.43E-08,3.084573967
2633392186,2.40E-08,3.084630482
2635203042,2.37E-08,3.084686997
2637013898,2.35E-08,3.084743512
2638824754,2.32E-08,3.084800028
2640635610,2.30E-08,3.084856543
2642446467,2.27E-08,3.084913058
2644257323,2.24E-08,3.084969573
2646068179,2.22E-08,3.085026088
2647879035,2.19E-08,3.085082603
2649689891,2.16E-08,3.085139118
2651500747,2.14E-08,3.085195633
2653311603,2.11E-08,3.085252148
2655122459,2.09E-08,3.085308664
2656933315,2.06E-08,3.085365179
2658744171,2.03E-08,3.085421694
2660555027,2.01E-08,3.085478209
2662365883,1.98E-08,3.085534724
2664176740,1.95E-08,3.085591239
2665987596,1.93E-08,3.085647754
2667798452,1.90E-08,3.085704269
2669609308,1.88E-08,3.085760784
2671420164,1.85E-08,3.0858173
2673231020,1.82E-08,3.085873815
2675041876,1.80E-08,3.08593033
2676852732,1.77E-08,3.085986845
2678663588,1.74E-08,3.08604336
2680474444,1.72E-08,3.086099875
2682285300,1.69E-08,3.08615639
2684096156,1.67E-08,3.086212905
2685907013,1.64E-08,3.08626942
2687717869,1.61E-08,3.086325936
2689528725,1.59E-08,3.086382451
2691339581,1.56E-08,3.086438966
2693150437,1.53E-08,3.086495481
2694961293,1.51E-08,3.086551996
2696772149,1.48E-08,3.086608511
2698583005,1.46E-08,3.086665026
2700393861,1.43E-08,3.086721541
2702204717,1.40E-08,3.086778056
2704015573,1.38E-08,3.086834572
2705826429,1.35E-08,3.086891087
2707637286,1.32E-08,3.086947602
2709448142,1.30E-08,3.087004117
2711258998,1.27E-08,3.087060632
2713069854,1.25E-08,3.087117147
2714880710,1.22E-08,3.087173662
2716691566,1.19E-08,3.087230177
2718502422,1.17E-08,3.087286692
2720313278,1.14E-08,3.087343208
2722124134,1.11E-08,3.087399723
2723934990,1.09E-08,3.087456238
2725745846,1.06E-08,3.087512753
2727556702,1.04E-08,3.087569268
2729367559,1.01E-08,3.087625783
2731178415,9.83E-09,3.087682298
2732989271,9.57E-09,3.087738813
2734800127,9.30E-09,3.087795328
2736610983,9.04E-09,3.087851844
2738421839,8.78E-09,3.087908359
2740232695,8.52E-09,3.087964874
2742043551,8.25E-09,3.088021389
2743854407,7.99E-09,3.088077904
2745665263,7.73E-09,3.088134419
2747476119,7.47E-09,3.088190934
2749286975,7.20E-09,3.088247449
2751097831,6.94E-09,3.088303964
2752908688,6.68E-09,3.08836048
2754719544,6.42E-09,3.088416995
2756530400,6.15E-09,3.08847351
2758341256,5.89E-09,3.088530025
2760152112,5.63E-09,3.08858654
2761962968,5.37E-09,3.088643055
2763773824,5.10E-09,3.08869957
2765584680,4.84E-09,3.088756085
2767395536,4.58E-09,3.0888126
2769206392,4.32E-09,3.088869116
2771017248,4.06E-09,3.088925631
2772828104,3.79E-09,3.088982146
2774638961,3.53E-09,3.089038661
2776449817,3.27E-09,3.089095176
2778260673,3.01E-09,3.089151691
2780071529,2.74E-09,3.089208206
2781882385,2.48E-09,3.089264721
2783693241,2.22E-09,3.089321236
2785504097,1.96E-09,3.089377752
2787314953,1.69E-09,3.089434267
2789125809,1.43E-09,3.089490782
2790936665,1.17E-09,3.089547297
2792747521,9.05E-10,3.089603812
2794558377,6.43E-10,3.089660327
2796369234,3.81E-10,3.089716842
2798180090,1.18E-10,3.089773357
2799990946,5.26E-18,3.089805532
2801801802,5.13E-18,3.089817791
2803612658,5.00E-18,3.089830051
2805423514,4.88E-18,3.089842311
2807234370,4.75E-18,3.08985457
2809045226,4.62E-18,3.08986683
