Frequency(Hz),S21_Magnitude,S21_Phase(rad)
1383901489.4291277,6.200543453601273e-06,1.6944100153921324
1385712345.5113406,6.192608789294132e-06,1.6944260441919083
1387523201.5935533,6.184674124986992e-06,1.694442072991684
1389334057.6757662,6.17673946067985e-06,1.69445810179146
1391144913.7579792,6.168804796372708e-06,1.6944741305912356
1392955769.8401918,6.160870132065567e-06,1.6944901593910116
1394766625.9224048,6.152935467758426e-06,1.6945061881907875
1396577482.0046177,6.145000803451284e-06,1.6945222169905632
1398388338.0868306,6.137066139144142e-06,1.694538245790339
1400199194.1690435,6.129131474837001e-06,1.6945542745901148
1402010050.2512562,6.12119681052986e-06,1.6945703033898907
1403820906.3334692,6.113262146222719e-06,1.6945863321896664
1405631762.415682,6.105327481915577e-06,1.6946023609894423
1407442618.497895,6.0973928176084356e-06,1.694618389789218
1409253474.5801077,6.089458153301295e-06,1.6946344185889939
1411064330.6623206,6.081523488994153e-06,1.6946504473887696
1412875186.7445335,6.073588824687011e-06,1.6946664761885455
1414686042.8267465,6.06565416037987e-06,1.6946825049883212
1416496898.9089594,6.057719496072728e-06,1.694698533788097
1418307754.991172,6.049784831765588e-06,1.6947145625878728
1420118611.073385,6.041850167458446e-06,1.6947305913876487
1421929467.155598,6.033915503151305e-06,1.6947466201874246
1423740323.2378106,6.025980838844164e-06,1.6947626489872003
1425551179.3200235,6.018046174537022e-06,1.6947786777869762
1427362035.4022365,6.01011151022988e-06,1.694794706586752
1429172891.4844494,6.002176845922739e-06,1.6948107353865278
1430983747.5666623,5.994242181615598e-06,1.6948267641863035
1432794603.648875,5.986307517308457e-06,1.6948427929860794
1434605459.731088,5.978372853001315e-06,1.6948588217858551
1436416315.8133008,5.970438188694174e-06,1.694874850585631
1438227171.8955135,5.962503524387033e-06,1.6948908793854067
1440038027.9777265,5.954568860079891e-06,1.6949069081851826
1441848884.0599394,5.9466341957727494e-06,1.6949229369849583
1443659740.1421523,5.938699531465609e-06,1.6949389657847342
1445470596.2243652,5.930764867158466e-06,1.69495499458451
1447281452.306578,5.922830202851326e-06,1.6949710233842858
1449092308.3887908,5.914895538544184e-06,1.6949870521840618
1450903164.4710038,5.906960874237043e-06,1.6950030809838375
1452714020.5532165,5.899026209929902e-06,1.6950191097836134
1454524876.6354294,5.89109154562276e-06,1.695035138583389
1456335732.7176423,5.8831568813156185e-06,1.695051167383165
1458146588.7998552,5.875222217008477e-06,1.6950671961829407
1459957444.8820682,5.867287552701336e-06,1.6950832249827166
1461768300.9642808,5.859352888394195e-06,1.6950992537824923
1463579157.0464938,5.8514182240870534e-06,1.6951152825822682
1465390013.1287067,5.843483559779912e-06,1.6951313113820439
1467200869.2109194,5.835548895472771e-06,1.6951473401818198
1469011725.2931323,5.827614231165629e-06,1.6951633689815955
1470822581.3753452,5.8196795668584875e-06,1.6951793977813714
1472633437.4575582,5.811744902551347e-06,1.695195426581147
1474444293.539771,5.803810238244204e-06,1.695211455380923
1476255149.6219838,5.795875573937064e-06,1.6952274841806987
1478066005.7041967,5.7879409096299225e-06,1.6952435129804746
1479876861.7864096,5.780006245322781e-06,1.6952595417802505
1481687717.8686223,5.77207158101564e-06,1.6952755705800262
1483498573.9508352,5.764136916708498e-06,1.6952915993798021
1485309430.0330482,5.756202252401357e-06,1.6953076281795778
1487120286.115261,5.748267588094215e-06,1.6953236569793537
1488931142.197474,5.740332923787074e-06,1.6953396857791294
1490741998.2796867,5.732398259479933e-06,1.6953557145789053
1492552854.3618996,5.7244635951727915e-06,1.695371743378681
1494363710.4441125,5.71652893086565e-06,1.695387772178457
1496174566.5263252,5.708594266558509e-06,1.6954038009782326
1497985422.6085382,5.700659602251368e-06,1.6954198297780085
1499796278.690751,5.692724937944226e-06,1.6954358585777842
1501607134.772964,5.684790273637085e-06,1.6954518873775601
1503417990.855177,5.676855609329942e-06,1.6954679161773358
1505228846.9373896,5.668920945022802e-06,1.6954839449771117
1507039703.0196025,5.6609862807156606e-06,1.6954999737768877
1508850559.1018155,5.653051616408519e-06,1.6955160025766634
1510661415.1840281,5.645116952101379e-06,1.6955320313764393
1512472271.266241,5.637182287794236e-06,1.695548060176215
1514283127.348454,5.6292476234870955e-06,1.6955640889759909
1516093983.430667,5.621312959179953e-06,1.6955801177757666
1517904839.5128798,5.613378294872812e-06,1.6955961465755425
1519715695.5950925,5.605443630565671e-06,1.6956121753753182
1521526551.6773055,5.59750896625853e-06,1.695628204175094
1523337407.7595184,5.589574301951388e-06,1.6956442329748698
1525148263.8417313,5.581639637644246e-06,1.6956602617746457
1526959119.923944,5.573704973337106e-06,1.6956762905744214
1528769976.006157,5.565770309029964e-06,1.6956923193741973
1530580832.0883698,5.557835644722823e-06,1.695708348173973
1532391688.1705828,5.54990098041568e-06,1.695724376973749
1534202544.2527957,5.5419663161085395e-06,1.6957404057735248
1536013400.3350084,5.534031651801399e-06,1.6957564345733005
1537824256.4172213,5.526096987494257e-06,1.6957724633730764
1539635112.499434,5.518162323187117e-06,1.695788492172852
1541445968.581647,5.5102276588799744e-06,1.695804520972628
1543256824.6638598,5.502292994572834e-06,1.6958205497724037
1545067680.7460728,5.494358330265691e-06,1.6958365785721796
1546878536.8282857,5.48642366595855e-06,1.6958526073719553
1548689392.9104986,5.478489001651408e-06,1.6958686361717312
1550500248.9927113,5.470554337344268e-06,1.695884664971507
1552311105.0749242,5.462619673037126e-06,1.6959006937712828
1554121961.157137,5.454685008729985e-06,1.6959167225710585
1555932817.2393498,5.446750344422844e-06,1.6959327513708344
1557743673.3215628,5.438815680115702e-06,1.6959487801706101
1559554529.4037757,5.430881015808561e-06,1.695964808970386
1561365385.4859886,5.422946351501418e-06,1.695980837770162
1563176241.5682015,5.4150116871942776e-06,1.6959968665699376
1564987097.6504142,5.407077022887137e-06,1.6960128953697136
1566797953.7326272,5.399142358579995e-06,1.6960289241694892
1568608809.8148398,5.391207694272855e-06,1.6960449529692652
1570419665.8970528,5.3832730299657125e-06,1.6960609817690409
1572230521.9792657,5.375338365658572e-06,1.6960770105688168
1574041378.0614786,5.367403701351429e-06,1.6960930393685925
1575852234.1436915,5.359469037044288e-06,1.6961090681683684
1577663090.2259045,5.351534372737147e-06,1.696125096968144
1579473946.3081172,5.343599708430006e-06,1.69614112576792
1581284802.39033,5.335665044122864e-06,1.6961571545676957
1583095658.472543,5.327730379815722e-06,1.6961731833674716
1584906514.5547557,5.319795715508582e-06,1.6961892121672473
1586717370.6369686,5.31186105120144e-06,1.6962052409670232
1588528226.7191815,5.303926386894299e-06,1.6962212697667989
1590339082.8013945,5.295991722587157e-06,1.6962372985665748
1592149938.8836074,5.288057058280016e-06,1.6962533273663507
1593960794.9658203,5.280122393972874e-06,1.6962693561661264
1595771651.048033,5.272187729665733e-06,1.6962853849659023
1597582507.130246,5.2642530653585914e-06,1.696301413765678
1599393363.2124586,5.256318401051451e-06,1.696317442565454
1601204219.2946715,5.24838373674431e-06,1.6963334713652296
1603015075.3768845,5.240449072437167e-06,1.6963495001650055
1604825931.4590974,5.232514408130026e-06,1.6963655289647812
1606636787.5413103,5.224579743822885e-06,1.6963815577645571
1608447643.6235232,5.216645079515743e-06,1.6963975865643328
1610258499.705736,5.208710415208602e-06,1.6964136153641087
1612069355.7879488,5.200775750901461e-06,1.6964296441638844
1613880211.8701615,5.1928410865943205e-06,1.6964456729636603
1615691067.9523745,5.184906422287178e-06,1.696461701763436
1617501924.0345874,5.176971757980037e-06,1.696477730563212
1619312780.1168003,5.1690370936728954e-06,1.6964937593629879
1621123636.1990132,5.161102429365754e-06,1.6965097881627635
1622934492.2812262,5.153167765058612e-06,1.6965258169625395
1624745348.3634388,5.145233100751472e-06,1.6965418457623151
1626556204.4456518,5.1372984364443295e-06,1.696557874562091
1628367060.5278645,5.129363772137189e-06,1.6965739033618668
1630177916.6100774,5.121429107830048e-06,1.6965899321616427
1631988772.6922903,5.113494443522906e-06,1.6966059609614184
1633799628.7745032,5.1055597792157645e-06,1.6966219897611943
1635610484.8567162,5.097625114908623e-06,1.69663801856097
1637421340.938929,5.089690450601481e-06,1.6966540473607459
1639232197.0211418,5.08175578629434e-06,1.6966700761605216
1641043053.1033547,5.073821121987199e-06,1.6966861049602975
1642853909.1855674,5.0658864576800586e-06,1.6967021337600732
1644664765.2677803,5.057951793372916e-06,1.696718162559849
1646475621.3499932,5.050017129065775e-06,1.696734191359625
1648286477.4322062,5.0420824647586335e-06,1.6967502201594007
1650097333.514419,5.034147800451492e-06,1.6967662489591766
1651908189.596632,5.02621313614435e-06,1.6967822777589523
1653719045.6788447,5.01827847183721e-06,1.6967983065587282
1655529901.7610576,5.010343807530068e-06,1.696814335358504
1657340757.8432703,5.002409143222927e-06,1.6968303641582798
1659151613.9254832,4.994474478915786e-06,1.6968463929580555
1660962470.0076962,4.986539814608644e-06,1.6968624217578314
1662773326.089909,4.9786051503015026e-06,1.696878450557607
1664584182.172122,4.970670485994361e-06,1.696894479357383
1666395038.254335,4.962735821687219e-06,1.6969105081571587
1668205894.3365476,4.954801157380078e-06,1.6969265369569346
1670016750.4187605,4.9468664930729375e-06,1.6969425657567103
1671827606.5009732,4.938931828765797e-06,1.6969585945564862
1673638462.5831861,4.930997164458655e-06,1.6969746233562621
1675449318.665399,4.923062500151513e-06,1.6969906521560378
1677260174.747612,4.915127835844372e-06,1.6970066809558138
1679071030.829825,4.90719317153723e-06,1.6970227097555894
1680881886.9120378,4.899258507230088e-06,1.6970387385553654
1682692742.9942505,4.891323842922948e-06,1.697054767355141
1684503599.0764635,4.883389178615806e-06,1.697070796154917
1686314455.1586761,4.875454514308665e-06,1.6970868249546927
1688125311.240889,4.867519850001524e-06,1.6971028537544686
1689936167.323102,4.859585185694382e-06,1.6971188825542443
1691747023.405315,4.851650521387241e-06,1.6971349113540202
1693557879.4875278,4.843715857080099e-06,1.6971509401537959
1695368735.5697408,4.835781192772957e-06,1.6971669689535718
1697179591.6519537,4.827846528465816e-06,1.6971829977533475
1698990447.7341664,4.819911864158676e-06,1.6971990265531234
1700801303.8163793,4.811977199851533e-06,1.6972150553528993
1702612159.898592,4.804042535544393e-06,1.697231084152675
1704423015.980805,4.796107871237251e-06,1.697247112952451
1706233872.0630178,4.78817320693011e-06,1.6972631417522266
1708044728.1452308,4.780238542622968e-06,1.6972791705520025
1709855584.2274437,4.772303878315826e-06,1.6972951993517782
1711666440.3096566,4.764369214008685e-06,1.697311228151554
1713477296.3918693,4.756434549701544e-06,1.6973272569513298
1715288152.4740822,4.748499885394403e-06,1.6973432857511057
1717099008.556295,4.740565221087262e-06,1.6973593145508814
1718909864.6385078,4.73263055678012e-06,1.6973753433506573
1720720720.7207208,4.724695892472979e-06,1.697391372150433
1722531576.8029337,4.716761228165837e-06,1.697407400950209
1724342432.8851466,4.708826563858695e-06,1.6974234297499846
1726153288.9673595,4.700891899551554e-06,1.6974394585497605
1727964145.0495722,4.692957235244414e-06,1.6974554873495362
1729775001.1317852,4.685022570937271e-06,1.6974715161493121
1731585857.2139978,4.677087906630131e-06,1.697487544949088
1733396713.2962108,4.6691532423229895e-06,1.6975035737488637
1735207569.3784237,4.661218578015848e-06,1.6975196025486397
1737018425.4606366,4.653283913708706e-06,1.6975356313484153
1738829281.5428495,4.645349249401564e-06,1.6975516601481913
1740640137.6250625,4.637414585094423e-06,1.697567688947967
1742450993.7072752,4.629479920787282e-06,1.6975837177477429
1744261849.789488,4.621545256480141e-06,1.6975997465475186
1746072705.8717008,4.613610592173e-06,1.6976157753472945
1747883561.9539137,4.6056759278658585e-06,1.6976318041470702
1749694418.0361266,4.597741263558717e-06,1.697647832946846
1751505274.1183395,4.589806599251575e-06,1.6976638617466218
1753316130.2005525,4.5818719349444334e-06,1.6976798905463977
1755126986.2827654,4.573937270637293e-06,1.6976959193461734
